Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick
2021-11-01,Alec Burks,NYK,G,TOR,vs.,8.5,-125,10.01,1.51,8.5,5.0,o,0.52,0
2021-11-03,Alec Burks,NYK,G,IND,@,8.5,-115,6.5,-2.0,8.5,10.0,u,0.55,0
2021-11-05,Alec Burks,NYK,G,MIL,@,8.5,-107,10.0,1.5,8.5,0.0,o,0.49,0
2021-11-08,Alec Burks,NYK,G,PHI,@,8.5,-105,8.66,0.16,8.5,5.0,o,0.44,0
2021-11-12,Alec Burks,NYK,G,CHA,@,9.5,-105,11.6,2.1,9.5,15.0,o,0.46,1
2021-11-15,Alec Burks,NYK,G,IND,vs.,10.5,-105,10.71,0.2,10.5,8.0,o,0.47,0
2021-11-17,Alec Burks,NYK,G,ORL,vs.,10.5,-125,10.2,-0.3,10.5,15.0,u,0.5,0
2021-11-20,Alec Burks,NYK,G,HOU,vs.,11.5,-115,11.83,0.33,11.5,20.0,o,0.56,1
2021-11-21,Alec Burks,NYK,G,CHI,@,10.5,-110,9.0,-1.5,10.5,13.0,u,0.55,0
2021-11-23,Alec Burks,NYK,G,LAL,vs.,13.5,-130,12.9,-0.6,13.5,12.0,u,0.49,1
2021-11-26,Alec Burks,NYK,G,PHO,vs.,12.5,-120,11.29,-1.21,12.5,9.0,u,0.4,1
2021-11-27,Alec Burks,NYK,G,ATL,@,13.5,-110,10.9,-2.6,13.5,23.0,u,0.42,0
2021-11-30,Alec Burks,NYK,G,BKN,@,15.5,-143,11.71,-3.79,15.5,25.0,u,0.51,0
2021-12-02,Alec Burks,NYK,G,CHI,vs.,16.5,-105,12.24,-4.26,16.5,16.0,u,0.54,1
2021-12-04,Alec Burks,NYK,G,DEN,vs.,15.5,115,12.52,-2.98,15.5,11.0,u,0.55,1
2021-12-07,Alec Burks,NYK,G,SAS,@,14.5,-111,13.3,-1.2,14.5,18.0,u,0.52,0
2021-12-08,Alec Burks,NYK,G,IND,@,15.5,-115,12.93,-2.57,15.5,15.0,u,0.55,1
2021-12-10,Alec Burks,NYK,G,TOR,@,14.5,-110,13.6,-0.9,14.5,1.0,u,0.51,1
2021-12-12,Alec Burks,NYK,G,MIL,vs.,16.5,-110,13.08,-3.42,16.5,0.0,u,0.48,1
2021-12-14,Alec Burks,NYK,G,GSW,vs.,16.5,-122,12.28,-4.22,16.5,14.0,u,0.53,1
2021-12-16,Alec Burks,NYK,G,HOU,@,15.5,-134,18.2,2.7,15.5,9.0,o,0.56,0
2021-12-18,Alec Burks,NYK,G,BOS,@,17.5,-113,17.6,0.1,17.5,19.0,o,0.59,1
2021-12-21,Alec Burks,NYK,G,DET,vs.,18.5,-120,15.1,-3.4,18.5,8.0,u,0.63,1
2021-12-23,Alec Burks,NYK,G,WAS,vs.,15.5,-113,16.6,1.1,15.5,20.0,o,0.61,1
2021-12-25,Alec Burks,NYK,G,ATL,vs.,15.5,-113,13.97,-1.53,15.5,5.0,u,0.6,1
2022-01-02,Alec Burks,NYK,G,TOR,@,12.5,-115,11.48,-1.02,12.5,11.0,u,0.56,1
2022-01-06,Alec Burks,NYK,G,BOS,vs.,14.5,-113,15.4,0.9,14.5,3.0,o,0.58,0
2022-01-08,Alec Burks,NYK,G,BOS,@,14.5,-130,16.8,2.3,14.5,8.0,o,0.62,0
2022-01-10,Alec Burks,NYK,G,SAS,vs.,15.5,-120,13.2,-2.3,15.5,16.0,u,0.6,0
2022-01-12,Alec Burks,NYK,G,DAL,vs.,13.5,-111,12.6,-0.9,13.5,10.0,u,0.55,1
2022-01-15,Alec Burks,NYK,G,ATL,@,14.5,-120,14.25,-0.25,14.5,17.0,u,0.53,0
2022-01-17,Alec Burks,NYK,G,CHA,vs.,14.5,-115,15.15,0.65,14.5,6.0,o,0.58,0
2022-01-18,Alec Burks,NYK,G,MIN,vs.,10.5,-115,14.8,4.3,10.5,0.0,o,0.63,0
2022-01-20,Alec Burks,NYK,G,NOR,vs.,7.5,-115,12.35,4.85,7.5,13.0,o,0.6,1
2022-01-23,Alec Burks,NYK,G,LAC,vs.,13.5,-115,11.0,-2.5,13.5,10.0,u,0.55,1
2022-01-24,Alec Burks,NYK,G,CLE,@,8.5,-115,11.7,3.2,8.5,0.0,o,0.51,0
2022-01-26,Alec Burks,NYK,G,MIA,@,8.5,-125,8.2,-0.3,8.5,3.0,u,0.43,1
2022-02-02,Alec Burks,NYK,G,MEM,vs.,8.5,105,8.3,-0.2,8.5,4.0,u,0.55,1
2022-02-05,Alec Burks,NYK,G,LAL,@,7.5,-105,7.7,0.2,7.5,12.0,o,0.52,1
2022-02-12,Alec Burks,NYK,G,POR,@,10.5,-105,13.2,2.7,10.5,8.0,o,0.54,0
2022-02-16,Alec Burks,NYK,G,BKN,vs.,10.5,-105,10.0,-0.5,10.5,3.0,u,0.44,1
2022-02-25,Alec Burks,NYK,G,MIA,vs.,12.5,-106,10.3,-2.2,12.5,12.0,u,0.33,1
2022-02-27,Alec Burks,NYK,G,PHI,vs.,12.5,-105,12.0,-0.5,12.5,6.0,u,0.5,1
2022-03-02,Alec Burks,NYK,G,PHI,@,11.5,-105,13.1,1.6,11.5,9.0,o,0.54,0
2022-03-04,Alec Burks,NYK,G,PHO,@,11.5,-106,12.7,1.2,11.5,16.0,o,0.53,1
2022-03-06,Alec Burks,NYK,G,LAC,@,12.5,-113,13.3,0.8,12.5,15.0,o,0.48,1
2022-03-07,Alec Burks,NYK,G,SAC,@,12.5,-122,14.4,1.9,12.5,5.0,o,0.46,0
2022-03-09,Alec Burks,NYK,G,DAL,@,12.5,-125,12.1,-0.4,12.5,15.0,u,0.45,0
2022-03-11,Alec Burks,NYK,G,MEM,@,13.5,115,13.9,0.4,13.5,18.0,o,0.5,1
2022-03-13,Alec Burks,NYK,G,BKN,@,13.5,-105,14.9,1.4,13.5,5.0,o,0.48,0
2022-03-16,Alec Burks,NYK,G,POR,vs.,13.5,-105,14.0,0.5,13.5,10.0,o,0.46,0
2022-03-18,Alec Burks,NYK,G,WAS,vs.,12.5,-113,13.7,1.2,12.5,12.0,o,0.43,0
2022-03-20,Alec Burks,NYK,G,UTH,vs.,12.5,105,12.8,0.3,12.5,10.0,o,0.49,0
2022-03-22,Alec Burks,NYK,G,ATL,vs.,13.5,-120,14.0,0.5,13.5,21.0,o,0.49,1
2022-03-23,Alec Burks,NYK,G,CHA,@,14.5,110,13.9,-0.6,14.5,17.0,u,0.46,0
2022-03-25,Alec Burks,NYK,G,MIA,@,13.5,-115,12.9,-0.6,13.5,12.0,u,0.47,1
2022-03-27,Alec Burks,NYK,G,DET,@,12.5,-113,12.47,-0.03,12.5,18.0,u,0.47,0
2022-03-28,Alec Burks,NYK,G,CHI,vs.,12.5,-113,11.7,-0.8,12.5,27.0,u,0.46,0
2022-03-30,Alec Burks,NYK,G,CHA,vs.,13.5,-115,14.6,1.1,13.5,12.0,o,0.46,0
2021-10-22,Aleksej Pokusevski,OKC,C,HOU,@,6.5,110,12.03,5.53,6.5,10.0,o,0.47,1
2021-10-24,Aleksej Pokusevski,OKC,C,PHI,vs.,6.5,-111,11.15,4.65,6.5,4.0,o,0.43,0
2021-10-26,Aleksej Pokusevski,OKC,C,GSW,vs.,6.5,-105,11.19,4.69,6.5,9.0,o,0.43,1
2021-10-27,Aleksej Pokusevski,OKC,C,LAL,vs.,7.5,110,10.14,2.65,7.5,0.0,o,0.45,0
2021-11-04,Aleksej Pokusevski,OKC,C,LAL,@,6.5,-115,8.07,1.57,6.5,0.0,o,0.53,0
2021-11-10,Aleksej Pokusevski,OKC,C,NOR,@,5.5,-128,8.68,3.18,5.5,3.0,o,0.45,0
2021-11-12,Aleksej Pokusevski,OKC,C,SAC,vs.,6.5,-110,8.54,2.04,6.5,1.0,o,0.46,0
2021-11-17,Aleksej Pokusevski,OKC,C,HOU,vs.,6.5,-130,8.72,2.22,6.5,2.0,o,0.5,0
2021-11-19,Aleksej Pokusevski,OKC,C,MIL,@,6.5,105,8.3,1.8,6.5,4.0,o,0.56,0
2021-11-20,Aleksej Pokusevski,OKC,C,BOS,@,5.5,-105,8.07,2.57,5.5,0.0,o,0.56,0
2021-11-22,Aleksej Pokusevski,OKC,C,ATL,@,5.5,-125,8.06,2.56,5.5,9.0,o,0.53,1
2021-11-24,Aleksej Pokusevski,OKC,C,UTH,vs.,6.5,-128,7.67,1.17,6.5,4.0,o,0.46,0
2021-11-29,Aleksej Pokusevski,OKC,C,HOU,@,6.5,-105,8.47,1.97,6.5,2.0,o,0.49,0
2021-12-01,Aleksej Pokusevski,OKC,C,HOU,vs.,6.5,-143,8.31,1.81,6.5,4.0,o,0.49,0
2021-12-02,Aleksej Pokusevski,OKC,C,MEM,@,6.5,-115,8.33,1.83,6.5,4.0,o,0.54,0
2021-12-08,Aleksej Pokusevski,OKC,C,TOR,@,4.5,100,7.35,2.85,4.5,3.0,o,0.55,0
2021-12-12,Aleksej Pokusevski,OKC,C,DAL,vs.,5.5,110,7.31,1.81,5.5,4.0,o,0.48,0
2022-01-02,Aleksej Pokusevski,OKC,C,DAL,vs.,10.5,-120,8.6,-1.9,10.5,9.0,u,0.56,1
2022-01-05,Aleksej Pokusevski,OKC,C,MIN,@,8.5,-115,4.8,-3.7,8.5,4.0,u,0.56,1
2022-02-16,Aleksej Pokusevski,OKC,C,SAS,vs.,9.5,-125,11.3,1.8,9.5,10.0,o,0.44,1
2022-03-04,Aleksej Pokusevski,OKC,C,MIN,vs.,12.5,-141,10.2,-2.3,12.5,12.0,u,0.53,1
2022-03-06,Aleksej Pokusevski,OKC,C,UTH,vs.,10.5,-118,11.9,1.4,10.5,12.0,o,0.48,1
2022-03-18,Aleksej Pokusevski,OKC,C,MIA,@,9.5,-135,9.2,-0.3,9.5,10.0,u,0.43,0
2022-03-20,Aleksej Pokusevski,OKC,C,ORL,@,13.5,-120,12.3,-1.2,13.5,7.0,u,0.49,1
2022-03-23,Aleksej Pokusevski,OKC,C,ORL,vs.,15.5,-115,12.2,-3.3,15.5,6.0,u,0.46,1
2022-03-28,Aleksej Pokusevski,OKC,C,POR,@,17.5,-125,14.2,-3.3,17.5,11.0,u,0.46,1
2022-03-30,Aleksej Pokusevski,OKC,C,ATL,vs.,16.5,-141,14.1,-2.4,16.5,13.0,u,0.46,1
2021-10-28,Alex Caruso,CHI,G,NYK,vs.,8.5,100,8.05,-0.45,8.5,10.0,u,0.42,0
2021-10-30,Alex Caruso,CHI,G,UTH,vs.,9.5,-130,8.95,-0.55,9.5,7.0,u,0.45,1
2021-11-01,Alex Caruso,CHI,G,BOS,@,8.5,-105,9.0,0.5,8.5,9.0,o,0.52,1
2021-11-03,Alex Caruso,CHI,G,PHI,@,8.5,-120,7.3,-1.2,8.5,6.0,u,0.55,1
2021-11-06,Alex Caruso,CHI,G,PHI,vs.,8.5,-115,8.51,0.01,8.5,9.0,o,0.48,1
2021-11-08,Alex Caruso,CHI,G,BKN,vs.,9.5,-140,8.63,-0.88,9.5,5.0,u,0.44,1
2021-11-10,Alex Caruso,CHI,G,DAL,vs.,8.5,-120,8.21,-0.29,8.5,16.0,u,0.45,0
2021-11-12,Alex Caruso,CHI,G,GSW,@,9.5,-125,8.54,-0.96,9.5,4.0,u,0.46,1
2021-11-14,Alex Caruso,CHI,G,LAC,@,8.5,-120,8.72,0.22,8.5,7.0,o,0.47,0
2021-11-15,Alex Caruso,CHI,G,LAL,@,9.5,-113,8.6,-0.9,9.5,0.0,u,0.47,1
2021-11-17,Alex Caruso,CHI,G,POR,@,8.5,-109,7.4,-1.1,8.5,12.0,u,0.5,0
2021-11-19,Alex Caruso,CHI,G,DEN,@,9.5,-120,8.9,-0.6,9.5,4.0,u,0.56,1
2021-11-21,Alex Caruso,CHI,G,NYK,vs.,8.5,-105,8.29,-0.21,8.5,7.0,u,0.55,1
2021-11-24,Alex Caruso,CHI,G,HOU,@,8.5,-110,7.6,-0.9,8.5,15.0,u,0.46,0
2021-11-26,Alex Caruso,CHI,G,ORL,@,7.5,-128,9.04,1.54,7.5,4.0,o,0.4,0
2021-11-27,Alex Caruso,CHI,G,MIA,vs.,7.5,-128,7.91,0.41,7.5,22.0,o,0.42,1
2021-11-29,Alex Caruso,CHI,G,CHA,vs.,8.5,-118,9.75,1.25,8.5,14.0,o,0.49,1
2021-12-02,Alex Caruso,CHI,G,NYK,@,8.5,-110,9.48,0.98,8.5,6.0,o,0.54,0
2021-12-11,Alex Caruso,CHI,G,MIA,@,8.5,-120,8.54,0.04,8.5,6.0,o,0.51,0
2021-12-19,Alex Caruso,CHI,G,LAL,vs.,11.5,-127,8.87,-2.63,11.5,17.0,u,0.63,0
2021-12-20,Alex Caruso,CHI,G,HOU,vs.,11.5,-115,8.93,-2.58,11.5,0.0,u,0.66,1
2022-03-16,Alex Caruso,CHI,G,UTH,@,8.5,-130,7.94,-0.56,8.5,2.0,u,0.46,1
2022-03-18,Alex Caruso,CHI,G,PHO,@,7.5,-128,7.9,0.4,7.5,8.0,o,0.43,1
2022-03-21,Alex Caruso,CHI,G,TOR,vs.,9.5,-120,7.9,-1.6,9.5,7.0,u,0.52,1
2022-03-22,Alex Caruso,CHI,G,MIL,@,8.5,100,7.8,-0.7,8.5,3.0,u,0.49,1
2022-03-24,Alex Caruso,CHI,G,NOR,@,10.5,-120,9.1,-1.4,10.5,11.0,u,0.42,0
2022-03-26,Alex Caruso,CHI,G,CLE,@,8.5,-110,7.9,-0.6,8.5,10.0,u,0.44,0
2022-03-29,Alex Caruso,CHI,G,WAS,@,8.5,-105,8.8,0.3,8.5,2.0,o,0.46,0
2022-03-31,Alex Caruso,CHI,G,LAC,vs.,7.5,-125,8.73,1.23,7.5,,o,0.46,nan
2021-11-05,Alex Len,SAC,C,CHA,vs.,6.5,-110,5.73,-0.77,6.5,0.0,u,0.49,1
2021-11-08,Alex Len,SAC,C,PHO,vs.,6.5,105,5.92,-0.58,6.5,2.0,u,0.44,1
2021-11-26,Alex Len,SAC,C,LAL,@,7.5,-120,6.26,-1.24,7.5,12.0,u,0.4,0
2021-11-28,Alex Len,SAC,C,MEM,@,8.5,-124,6.47,-2.03,8.5,0.0,u,0.48,1
2021-12-10,Alex Len,SAC,C,CHA,@,8.5,-125,6.28,-2.22,8.5,4.0,u,0.51,1
2021-12-13,Alex Len,SAC,C,TOR,@,6.5,-111,5.47,-1.03,6.5,12.0,u,0.49,0
2021-12-15,Alex Len,SAC,C,WAS,vs.,9.5,-128,5.77,-3.73,9.5,6.0,u,0.57,1
2022-01-09,Alex Len,SAC,C,POR,@,8.5,-115,8.1,-0.4,8.5,16.0,u,0.61,0
2022-01-10,Alex Len,SAC,C,CLE,vs.,9.5,115,10.5,1.0,9.5,4.0,o,0.6,0
2022-01-12,Alex Len,SAC,C,LAL,vs.,9.5,-110,7.6,-1.9,9.5,8.0,u,0.55,1
2021-10-22,Alperen Sengun,HOU,C,OKC,vs.,7.5,-125,8.79,1.29,7.5,6.0,o,0.47,0
2021-10-24,Alperen Sengun,HOU,C,BOS,vs.,6.5,110,8.43,1.93,6.5,7.0,o,0.43,1
2021-10-26,Alperen Sengun,HOU,C,DAL,@,6.5,-130,8.22,1.72,6.5,5.0,o,0.43,0
2021-10-28,Alperen Sengun,HOU,C,UTH,vs.,6.5,-105,8.11,1.6,6.5,14.0,o,0.42,1
2021-10-31,Alperen Sengun,HOU,C,LAL,@,6.5,-125,8.06,1.56,6.5,11.0,o,0.49,1
2021-11-04,Alperen Sengun,HOU,C,PHO,@,9.5,-115,12.3,2.8,9.5,10.0,o,0.53,1
2021-11-12,Alperen Sengun,HOU,C,POR,vs.,7.5,105,8.66,1.17,7.5,12.0,o,0.46,1
2021-11-15,Alperen Sengun,HOU,C,MEM,@,8.5,-125,9.27,0.77,8.5,9.0,o,0.47,1
2021-11-20,Alperen Sengun,HOU,C,NYK,@,7.5,105,8.1,0.6,7.5,10.0,o,0.56,1
2021-11-22,Alperen Sengun,HOU,C,BOS,@,7.5,-115,8.56,1.06,7.5,8.0,o,0.53,1
2021-11-24,Alperen Sengun,HOU,C,CHI,vs.,7.5,-133,8.25,0.75,7.5,13.0,o,0.46,1
2021-11-29,Alperen Sengun,HOU,C,OKC,vs.,7.5,-105,8.43,0.93,7.5,4.0,o,0.49,0
2021-12-01,Alperen Sengun,HOU,C,OKC,@,7.5,-115,8.38,0.89,7.5,5.0,o,0.49,0
2021-12-05,Alperen Sengun,HOU,C,NOR,vs.,7.5,-115,8.66,1.16,7.5,10.0,o,0.53,1
2021-12-08,Alperen Sengun,HOU,C,BKN,vs.,7.5,-130,9.2,1.7,7.5,6.0,o,0.55,0
2021-12-10,Alperen Sengun,HOU,C,MIL,vs.,7.5,-125,8.45,0.95,7.5,15.0,o,0.51,1
2021-12-11,Alperen Sengun,HOU,C,MEM,@,8.5,-111,8.85,0.35,8.5,15.0,o,0.51,1
2021-12-13,Alperen Sengun,HOU,C,ATL,@,8.5,-110,8.72,0.22,8.5,11.0,o,0.49,1
2021-12-15,Alperen Sengun,HOU,C,CLE,@,13.5,105,10.4,-3.1,13.5,19.0,u,0.57,0
2021-12-20,Alperen Sengun,HOU,C,CHI,@,10.5,-130,8.58,-1.92,10.5,8.0,u,0.66,1
2021-12-23,Alperen Sengun,HOU,C,IND,@,9.5,-125,8.71,-0.8,9.5,10.0,u,0.61,0
2021-12-27,Alperen Sengun,HOU,C,CHA,@,13.5,-120,9.66,-3.83,13.5,5.0,u,0.57,1
2021-12-28,Alperen Sengun,HOU,C,LAL,vs.,11.5,-115,12.6,1.1,11.5,10.0,o,0.58,0
2021-12-31,Alperen Sengun,HOU,C,MIA,vs.,10.5,-120,8.29,-2.21,10.5,6.0,u,0.57,1
2022-01-16,Alperen Sengun,HOU,C,SAC,@,8.5,105,9.27,0.77,8.5,6.0,o,0.57,0
2022-01-19,Alperen Sengun,HOU,C,UTH,@,7.5,-105,8.63,1.13,7.5,7.0,o,0.62,0
2022-01-21,Alperen Sengun,HOU,C,GSW,@,7.5,-120,8.19,0.69,7.5,5.0,o,0.59,0
2022-01-25,Alperen Sengun,HOU,C,SAS,vs.,8.5,-128,7.2,-1.3,8.5,14.0,u,0.48,0
2022-02-02,Alperen Sengun,HOU,C,CLE,vs.,6.5,110,5.5,-1.0,6.5,9.0,u,0.55,0
2022-02-04,Alperen Sengun,HOU,C,SAS,@,8.5,-130,6.7,-1.8,8.5,18.0,u,0.53,0
2022-02-17,Alperen Sengun,HOU,C,LAC,@,8.5,-125,12.6,4.1,8.5,4.0,o,0.41,0
2022-02-25,Alperen Sengun,HOU,C,ORL,@,7.5,100,6.6,-0.9,7.5,6.0,u,0.33,1
2022-02-27,Alperen Sengun,HOU,C,LAC,vs.,8.5,-125,8.49,-0.01,8.5,15.0,u,0.5,0
2022-03-02,Alperen Sengun,HOU,C,UTH,vs.,9.5,-118,9.1,-0.4,9.5,5.0,u,0.54,1
2022-03-04,Alperen Sengun,HOU,C,DEN,@,8.5,-130,7.7,-0.8,8.5,11.0,u,0.53,0
2022-03-06,Alperen Sengun,HOU,C,MEM,vs.,9.5,-130,8.4,-1.1,9.5,6.0,u,0.48,1
2022-03-07,Alperen Sengun,HOU,C,MIA,@,8.5,-115,10.4,1.9,8.5,13.0,o,0.46,1
2022-03-11,Alperen Sengun,HOU,C,DAL,vs.,14.5,-125,13.8,-0.7,14.5,6.0,u,0.5,1
2022-03-13,Alperen Sengun,HOU,C,NOR,@,8.5,-133,9.2,0.7,8.5,9.0,o,0.48,1
2022-03-18,Alperen Sengun,HOU,C,IND,vs.,9.5,-110,8.1,-1.4,9.5,15.0,u,0.43,0
2022-03-20,Alperen Sengun,HOU,C,MEM,vs.,9.5,-115,9.7,0.2,9.5,12.0,o,0.49,1
2022-03-23,Alperen Sengun,HOU,C,DAL,@,9.5,-120,8.6,-0.9,9.5,14.0,u,0.46,0
2022-03-25,Alperen Sengun,HOU,C,POR,@,10.5,-105,11.1,0.6,10.5,4.0,o,0.47,0
2022-03-26,Alperen Sengun,HOU,C,POR,@,10.5,-111,11.5,1.0,10.5,27.0,o,0.44,1
2022-03-28,Alperen Sengun,HOU,C,SAS,vs.,14.5,100,12.9,-1.6,14.5,12.0,u,0.46,1
2022-01-08,Amir Coffey,LAC,G,MEM,vs.,8.5,-115,5.3,-3.2,8.5,7.0,u,0.62,1
2022-01-09,Amir Coffey,LAC,G,ATL,vs.,8.5,-115,7.0,-1.5,8.5,21.0,u,0.61,0
2022-01-11,Amir Coffey,LAC,G,DEN,vs.,9.5,-115,7.3,-2.2,9.5,18.0,u,0.57,0
2022-01-13,Amir Coffey,LAC,G,NOR,@,11.5,-120,6.36,-5.14,11.5,5.0,u,0.54,1
2022-01-15,Amir Coffey,LAC,G,SAS,@,9.5,-120,10.2,0.7,9.5,20.0,o,0.53,1
2022-01-17,Amir Coffey,LAC,G,IND,vs.,11.5,-122,6.62,-4.88,11.5,16.0,u,0.58,0
2022-01-19,Amir Coffey,LAC,G,DEN,@,12.5,-117,9.6,-2.9,12.5,8.0,u,0.62,1
2022-01-21,Amir Coffey,LAC,G,PHI,@,9.5,-113,11.8,2.3,9.5,12.0,o,0.59,1
2022-01-23,Amir Coffey,LAC,G,NYK,@,10.5,-105,10.68,0.18,10.5,2.0,o,0.55,0
2022-01-25,Amir Coffey,LAC,G,WAS,@,8.5,-159,10.8,2.3,8.5,29.0,o,0.48,1
2022-01-26,Amir Coffey,LAC,G,ORL,@,11.5,-105,10.8,-0.7,11.5,19.0,u,0.43,0
2022-01-28,Amir Coffey,LAC,G,MIA,@,12.5,-125,11.6,-0.9,12.5,15.0,u,0.46,0
2022-01-30,Amir Coffey,LAC,G,CHA,@,11.5,-135,11.7,0.2,11.5,7.0,o,0.44,0
2022-01-31,Amir Coffey,LAC,G,IND,@,11.5,-115,9.6,-1.9,11.5,27.0,u,0.5,0
2022-02-03,Amir Coffey,LAC,G,LAL,vs.,12.5,-105,11.7,-0.8,12.5,3.0,u,0.54,1
2022-02-17,Amir Coffey,LAC,G,HOU,vs.,9.5,-111,10.3,0.8,9.5,13.0,o,0.41,1
2022-02-25,Amir Coffey,LAC,G,LAL,@,8.5,-120,9.5,1.0,8.5,14.0,o,0.33,1
2022-03-01,Amir Coffey,LAC,G,HOU,@,10.5,-125,10.0,-0.5,10.5,10.0,u,0.53,1
2022-03-03,Amir Coffey,LAC,G,LAL,vs.,9.5,110,10.0,0.5,9.5,8.0,o,0.55,0
2022-03-06,Amir Coffey,LAC,G,NYK,vs.,8.5,-115,9.3,0.8,8.5,16.0,o,0.48,1
2022-03-08,Amir Coffey,LAC,G,GSW,@,10.5,-105,11.5,1.0,10.5,9.0,o,0.46,0
2022-03-11,Amir Coffey,LAC,G,ATL,@,11.5,-111,10.5,-1.0,11.5,8.0,u,0.5,1
2022-03-13,Amir Coffey,LAC,G,DET,@,11.5,-115,11.7,0.2,11.5,8.0,o,0.48,0
2022-03-14,Amir Coffey,LAC,G,CLE,@,14.5,-111,11.1,-3.4,14.5,19.0,u,0.47,0
2022-03-16,Amir Coffey,LAC,G,TOR,vs.,10.5,-105,9.5,-1.0,10.5,10.0,u,0.46,1
2022-03-18,Amir Coffey,LAC,G,UTH,@,10.5,-110,9.0,-1.5,10.5,2.0,u,0.43,1
2022-03-22,Amir Coffey,LAC,G,DEN,@,10.5,-125,9.6,-0.9,10.5,6.0,u,0.49,1
2022-03-25,Amir Coffey,LAC,G,PHI,vs.,10.5,-115,9.6,-0.9,10.5,21.0,u,0.47,0
2021-10-20,Andre Drummond,PHI,C,NOR,@,8.5,-120,9.56,1.06,8.5,6.0,o,0.33,0
2021-11-01,Andre Drummond,PHI,C,POR,vs.,14.5,-125,9.14,-5.36,14.5,14.0,u,0.52,1
2021-11-03,Andre Drummond,PHI,C,CHI,vs.,10.5,-115,11.5,1.0,10.5,2.0,o,0.55,0
2021-11-06,Andre Drummond,PHI,C,CHI,@,7.5,-111,8.88,1.38,7.5,3.0,o,0.48,0
2021-11-08,Andre Drummond,PHI,C,NYK,vs.,13.5,105,9.13,-4.37,13.5,14.0,u,0.44,0
2021-11-09,Andre Drummond,PHI,C,MIL,vs.,14.5,-107,16.5,2.0,14.5,17.0,o,0.44,1
2021-11-11,Andre Drummond,PHI,C,TOR,vs.,15.5,-111,15.1,-0.4,15.5,4.0,u,0.46,1
2021-11-13,Andre Drummond,PHI,C,IND,@,13.5,-103,16.4,2.9,13.5,11.0,o,0.49,0
2021-11-16,Andre Drummond,PHI,C,UTH,@,11.5,-115,15.6,4.1,11.5,6.0,o,0.48,0
2021-11-18,Andre Drummond,PHI,C,DEN,@,11.5,-109,14.8,3.3,11.5,4.0,o,0.55,0
2021-11-20,Andre Drummond,PHI,C,POR,@,10.5,-113,15.9,5.4,10.5,6.0,o,0.56,0
2021-11-22,Andre Drummond,PHI,C,SAC,@,11.5,-125,17.2,5.7,11.5,9.0,o,0.53,0
2021-11-24,Andre Drummond,PHI,C,GSW,@,10.5,-128,13.6,3.1,10.5,1.0,o,0.46,0
2021-12-03,Andre Drummond,PHI,C,ATL,@,5.5,-105,8.62,3.12,5.5,4.0,o,0.55,0
2021-12-06,Andre Drummond,PHI,C,CHA,@,5.5,-128,9.4,3.9,5.5,6.0,o,0.51,1
2021-12-08,Andre Drummond,PHI,C,CHA,@,4.5,-130,5.9,1.4,4.5,8.0,o,0.55,1
2021-12-09,Andre Drummond,PHI,C,UTH,vs.,4.5,-125,8.22,3.72,4.5,0.0,o,0.56,0
2021-12-13,Andre Drummond,PHI,C,MEM,@,4.5,-110,8.55,4.05,4.5,6.0,o,0.49,1
2021-12-15,Andre Drummond,PHI,C,MIA,vs.,5.5,-105,7.9,2.4,5.5,0.0,o,0.57,0
2021-12-16,Andre Drummond,PHI,C,BKN,@,4.5,-125,6.3,1.8,4.5,4.0,o,0.56,0
2022-01-05,Andre Drummond,PHI,C,ORL,@,6.5,105,6.6,0.1,6.5,12.0,o,0.56,1
2022-01-07,Andre Drummond,PHI,C,SAS,vs.,7.5,-110,8.33,0.83,7.5,5.0,o,0.61,0
2022-01-14,Andre Drummond,PHI,C,BOS,vs.,5.5,-130,5.7,0.2,5.5,9.0,o,0.53,1
2022-01-17,Andre Drummond,PHI,C,WAS,@,5.5,-125,7.9,2.4,5.5,2.0,o,0.58,0
2022-01-19,Andre Drummond,PHI,C,ORL,vs.,5.5,-115,7.7,2.2,5.5,9.0,o,0.62,1
2022-01-23,Andre Drummond,PHI,C,SAS,@,6.5,-110,7.8,1.3,6.5,6.0,o,0.55,0
2022-01-25,Andre Drummond,PHI,C,NOR,vs.,6.5,-120,8.6,2.1,6.5,4.0,o,0.48,0
2022-01-27,Andre Drummond,PHI,C,LAL,vs.,5.5,-120,6.5,1.0,5.5,2.0,o,0.44,0
2022-01-29,Andre Drummond,PHI,C,SAC,vs.,5.5,-115,7.95,2.45,5.5,3.0,o,0.46,0
2022-01-31,Andre Drummond,PHI,C,MEM,vs.,10.5,-120,11.8,1.3,10.5,16.0,o,0.5,1
2022-02-02,Andre Drummond,PHI,C,WAS,vs.,6.5,-105,5.7,-0.8,6.5,4.0,u,0.55,1
2022-02-06,Andre Drummond,PHI,C,CHI,@,5.5,-115,6.0,0.5,5.5,2.0,o,0.56,0
2022-02-16,Andre Drummond,BKN,C,NYK,@,10.5,-159,9.4,-1.1,10.5,11.0,u,0.44,0
2022-02-17,Andre Drummond,BKN,C,WAS,vs.,10.5,100,9.4,-1.1,10.5,6.0,u,0.41,1
2022-02-24,Andre Drummond,BKN,C,BOS,vs.,9.5,-120,8.4,-1.1,9.5,11.0,u,0.5,0
2022-02-26,Andre Drummond,BKN,C,MIL,@,7.5,-125,9.0,1.5,7.5,17.0,o,0.45,1
